Unnamed: 0;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;24.494;CO;2024-08-08 08:55:34.287000;2024-08-12 10:51:59.625000;HCPE-0328,756.893;20120070605;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;ONCOLOGIA;;EM USO;NÃO;4;97;4;96;4;96;5768;27;90;;;NÃO;;0;;0;CRISLENE
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;25.3123;EE;2025-11-13 09:14:05.062000;;HCPE-0512,757.574;20120035699;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;8º NORTE - Leito 819A;;PARADO;NÃO;;;;;0;0;1;27;10;;;NÃO;;0;;0;SEVERINO MOURA PESSOA DE SANTANA
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;25.2800;CO;2025-10-16 22:52:02.773000;2025-10-17 09:38:51.171000;HCPE-0249,758.997;20120069080;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;9º SUL;;EM USO;NÃO;0;10;0;10;0;10;637;0;120;;;NÃO;;0;;0;LEONARDO DA SILVA SANTOS
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;24.475;CO;2024-07-30 09:23:52.672000;2024-08-06 10:16:44.949000;HCPE-0506,757.583;20120068035;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;9º SUL;;EM USO;NÃO;7;168;6;150;6;150;1755;;160;;;NÃO;;0;;0;DIANA
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;24.473;CO;2024-07-30 09:22:14.051000;2024-08-29 10:22:18.087000;HCPE-0365,756.740;20120069352;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;9º SUL;;EM USO;NÃO;30;721;29;719;29;719;10190;;120;;;NÃO;;97.6;;97.6;DIANA
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;25.1108;CO;2025-05-19 10:15:02.222000;2025-05-19 16:17:05.839000;HCPE-0502,757.913;20120069236;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;9º SUL;;EM USO;NÃO;0;6;0;5;0;5;2;67;120;;;NÃO;;0;;0;MARIA KAROLINE DA SILVA ANDRADE
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;25.1119;CO;2025-05-20 09:57:47.805000;2025-05-20 11:02:36.331000;HCPE-0330,757.007;20120070458;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;9º SUL;;EM USO;NÃO;0;1;0;0;0;0;0;221;140;;;NÃO;;0;;0;HELDER GUILHERME
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;24.445;CO;2024-07-17 08:20:29.845000;2024-07-22 10:12:38.478000;HCPE-0330,757.007;20120070458;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;11 NORTE;;EM USO;NÃO;5;121;1;32;1;32;86;657;60;;;NÃO;;0;;0;CRISLENE
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;25.1040;CO;2025-05-08 16:33:45.843000;2025-05-09 08:19:29.703000;HCPE-0507,757.575;20120068054;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;9º SUL;;EM USO;NÃO;0;15;0;0;0;0;0;171;40;;;NÃO;;0;;0;MIKAEL HIGOR
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;25.1331;CO;2025-06-05 08:04:57.031000;2025-06-05 10:32:30.839000;HCPE-0773,757.265;20120068097;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;8 sul;;EM USO;NÃO;0;2;0;2;0;1;51;1120;240;;;NÃO;;0;;0;GLEICE KELLY DE MENEZES SOUSA
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;25.1406;CO;2025-06-11 10:26:32.046000;2025-06-11 13:02:06.427000;HCPE-0511,757.572;20120066581;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;9º SUL;;EM USO;NÃO;0;2;0;0;0;0;0;271;90;;;NÃO;;0;;0;SAMUEL BRITO
HC-UFPE;HC;USNM - 5383;Manutenção Corretiva;25.1422;CO;2025-06-11 15:36:56.421000;2025-06-12 14:37:14.136000;HCPE-0512,757.574;20120035699;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;7º SUL;;EM USO;NÃO;0;23;0;22;0;6;992;63;180;;;NÃO;;0;;0;MAURICELIA ALEXANDRE
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2569;CO;2025-09-30 10:03:08.168000;2025-10-02 16:55:08.179000;HCPE-0731,407.612;4SXAU675;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;2;54;2;54;2;54;;21;25;;2;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2572;CO;2025-09-30 11:19:27.089000;2025-09-30 14:33:54.683000;HCPE-0713,407.100;AF13J032360;DESFIBRILADOR-CARDIOVERSOR;ZOLL;R SERIES;;SENC;nefrologia 5 norte;;EM USO;NÃO;0;3;0;3;0;0;131;;105;;;NÃO;;0;;0;PATRICIA ROBERTA MACHADO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.3025;SOS;2025-11-05 13:38:25.016000;;HCPE-0715,407.610;4SXAU380;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;;;;;;;;;;;;NÃO;;;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.758;CO;2025-04-05 10:47:41.013000;2025-06-12 15:33:44.118000;HCPE-0711,407.070;4SXAU366;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;68;1636;68;1636;68;1636;;99;20;;66;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.233;CO;2024-05-21 08:15:10.719000;2024-09-16 15:26:53.717000;HCPE-0137,407.674;20120068000;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;5º NORTE;;EM USO;NÃO;118;2839;118;2834;118;2834;29;;100;;;NÃO;;0;;0;FERNANDA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.760;CO;2025-04-05 14:36:07.936000;2025-06-12 15:31:56.073000;HCPE-0715,407.610;4SXAU380;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;68;1632;68;1632;68;1632;;81;15;;66;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.259;CO;2024-06-06 07:44:04.177000;2024-06-07 14:58:01.467000;HCPE-3594,;4251;FOCO CLINICO;MARTEC;FC-500;;SENC;AMBULATÓRIO DE UROLOGIA;;EM USO;NÃO;1;31;1;25;1;25;1537;;30;;;NÃO;;0;;0;CLÁUDIA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.774;CO;2025-04-07 15:18:54.884000;2025-06-12 15:29:45.409000;HCPE-0729,407.613;4SXAU370;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;66;1584;66;1584;66;1584;;65;30;;65;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.14;CO;2025-01-06 08:23:45.691000;2025-01-14 08:38:30.649000;HCPE-0708,407.611;4SXAU371;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;8;192;8;192;8;192;37;9;30;;7;SIM;NÃO;0;;0;GIULLY TAVARES CARDOSO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.670;CO;2024-09-19 16:43:48.367000;2024-10-14 16:30:43.573000;HCPE-1655;4SXAU379;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;24;599;24;599;24;599;0;0;10;;24;SIM;NÃO;0;;0;ANALU
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2620;CO;2025-10-01 11:06:46.161000;2025-10-01 14:47:57.036000;HCPE-1655;4SXAU379;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;3;0;2;0;3;1;180;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2621;CO;2025-10-01 11:20:44.687000;2025-10-01 14:47:40.623000;HCPE-0728,407.608;4SXAU386;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;3;0;2;0;3;1;96;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.1108;CO;2024-11-18 09:48:21.577000;2024-12-27 10:40:35.874000;HCPE-0711,407.070;4SXAU366;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;39;936;39;936;39;936;361;24;120;;38;SIM;NÃO;0;;0;GIULLY CARDOSO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2088;CO;2025-08-20 16:46:06.556000;2025-08-25 09:20:54.616000;HCPE-3835;4SXA5JKP;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S V-10;;SENC;HEMODIÁLISE;;EM USO;NÃO;4;112;4;112;4;111;;;20;;4;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.393;CO;2025-02-21 11:16:04.769000;2025-03-25 08:48:11.567000;;;MONITOR MULTIPARAMETRICO;;;1;SENC;NEFROLOGIA 5 NORTE INTERNAMENTPO;;EM USO;;31;765;27;650;0;0;37619;;60;;;NÃO;;0;;0;PATRICIA ROBERTA MACHADO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2625;CO;2025-10-01 13:55:11.003000;2025-10-01 14:47:06.731000;HCPE-0707,;4SXAU368;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;0;110;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2626;CO;2025-10-01 13:57:54.824000;2025-10-01 14:46:47.755000;HCPE-0710,407.041;4SXAU382;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;0;98;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2627;CO;2025-10-01 14:01:47.377000;2025-10-01 14:46:18.992000;HCPE-1653,760.775;4SXAU387;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;0;41;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2628;CO;2025-10-01 14:04:33.755000;2025-10-01 14:46:00.473000;HCPE-1654,;4SXAU385;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;0;98;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2629;CO;2025-10-01 14:07:57.913000;2025-10-01 14:45:42.945000;HCPE-1656,;4SXAU367;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;0;96;0;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2630;CO;2025-10-01 14:13:59.383000;2025-10-01 14:45:25.516000;HCPE-0729,407.613;4SXAU370;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;1;110;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2631;CO;2025-10-01 14:17:49.008000;2025-10-01 14:45:12.054000;HCPE-0714,407.607;4SXAU365;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;0;110;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2632;CO;2025-10-01 14:21:51.303000;2025-10-01 14:44:54.008000;HCPE-0709,410.407;4SXAU384;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;1;181;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2633;CO;2025-10-01 14:24:29.088000;2025-10-01 14:44:39.589000;HCPE-0706,407.065;4SXAU372;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;0;110;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2634;CO;2025-10-01 14:27:23.316000;2025-10-01 14:44:20.815000;HCPE-0711,407.070;4SXAU366;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;0;0;0;0;0;0;0;110;10;;;NÃO;;0;;0;JOÃO PAULO DE JESUS BARROS TEIXEIRA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.392;CO;2025-02-21 11:05:06.128000;2025-03-25 07:37:24.011000;;;ESFIGMOMANOMETRO ANEROIDE;;;3;SENC;NEFROLOGIA 5 NORTE INTERNAMENTPO;;EM USO;;31;764;27;671;0;0;40287;;150;;;NÃO;;0;;0;PATRICIA ROBERTA MACHADO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.658;CO;2024-09-18 08:28:51.207000;2024-12-27 09:41:53.853000;HCPE-0712,407.072;4SXAU390;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;100;2401;100;2401;100;2401;1939;39;25;;98;SIM;NÃO;0;;0;GIULLY
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2087;CO;2025-08-20 16:44:22.773000;2025-10-31 09:36:02.539000;HCPE-3655,;4SXA5AKP;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S V-10;;SENC;HEMODIÁLISE;;EM USO;NÃO;71;1720;71;1720;71;1720;;1;20;;71;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2894;CO;2025-10-28 13:54:31.007000;2025-10-28 15:30:39.024000;HCPE-0736,407.650;20120035773;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;10º NORTE ;;EM USO;NÃO;0;1;0;0;0;0;15;;150;;;NÃO;;99.88;;99.88;MIKAEL HIGOR
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.198;CO;2025-02-03 07:59:52.148000;2025-04-03 14:04:09.807000;HCPE-0728,407.608;4SXAU386;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;59;1422;59;1422;59;1422;;177;5;;59;SIM;NÃO;0;;0;OZILANI TAVARES
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.1910;CO;2025-08-05 07:36:46.078000;2025-08-21 09:26:40.749000;;;SUPORTE;;;3;SENC;nefrologia 5 norte;;EM USO;;16;385;16;385;16;385;;;15;;;NÃO;;0;;0;PATRICIA ROBERTA MACHADO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.420;CO;2024-07-04 14:34:27.003000;2024-09-13 11:35:52.038000;HCPE-2802,;07202598;ANA FISIOLOGICO PERISTALTISMO/CONTRACAO;DYNAMED;DYNAPACK MPX-816;;SENC;AMBULATÓRIO DE UROLOGIA;;EM USO;NÃO;70;1701;70;1700;5;121;;700;0;;;NÃO;;0;;0;CLAUDIA DUQUE
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.648;CO;2024-09-16 09:32:04.676000;2024-10-25 07:42:20.721000;HCPE-0711,407.070;4SXAU366;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;38;934;38;914;38;914;4734;37;20;;34;SIM;NÃO;0;;0;DANIELLE
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.1402;CO;2025-06-10 16:29:40.934000;2025-06-11 13:23:25.059000;HCPE-0767,757.224;20120070576;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;7 norte ;;EM USO;NÃO;0;20;0;0;0;0;2;62;120;;;NÃO;;0;;0;MIKAEL HIGOR
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2646;CO;2025-10-02 10:41:19.166000;2025-10-02 16:16:42.871000;;;ESFIGMOMANOMETRO ANEROIDE;;;1;SENC;ambulatorio  cirurgia vascular;;EM USO;;0;5;0;4;0;4;204;;75;;;NÃO;;0;;0;CLAUDIA DUQUE DE SÁ CARNEIRO REGO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2086;CO;2025-08-20 16:42:59.634000;2025-08-25 09:47:15.293000;HCPE-3832;4SXA5JTZ;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S V-10;;SENC;HEMODIÁLISE;;EM USO;NÃO;4;113;4;113;4;112;;;20;;4;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2650;CO;2025-10-02 15:20:36.832000;2025-10-02 16:16:25.003000;HCPE-0523,410.799;20120066965;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;NEFROLOGIA;;EM USO;NÃO;0;0;0;0;0;0;14;128;120;;;NÃO;;0;;0;LARISSA MARIA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.757;CO;2025-04-05 06:15:00.687000;2025-06-12 15:19:12.941000;HCPE-0714,407.607;4SXAU365;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;68;1641;68;1641;68;1641;;1;25;;66;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2078;CO;2025-08-20 12:12:20.013000;2025-08-20 14:17:36.788000;HCPE-0700,410.708;20120067024;CAMA ELETRICA;LINET;1-GV-07045 389;;SENC;5º NORTE;;EM USO;NÃO;0;2;0;1;0;0;70;;120;;;NÃO;;0;;0;PATRICIA ROBERTA MACHADO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.376;CO;2025-02-20 09:25:08.936000;2025-06-09 11:09:17.549000;;;CABO ENERGIA;;;1;SENC;nefrologia 5 norte;;EM USO;;109;2617;109;2617;0;0;91;;15;;;NÃO;;0;;0;PATRICIA ROBERTA MACHADO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.215;CO;2025-02-04 08:13:10.423000;2025-06-12 15:15:40.303000;HCPE-1657,;4SXAU389;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;128;3079;128;3078;128;3078;;38;25;;128;SIM;NÃO;0;;0;DANIELLE
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.216;CO;2025-02-04 08:13:58.243000;2025-04-03 14:35:47.929000;HCPE-0708,407.611;4SXAU371;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;58;1398;58;1398;58;1398;;3;30;;;NÃO;;0;;0;DANIELLE
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.219;AEE;2025-02-04 10:31:12.756000;;HCPE-1638,;9P-75001472;ULTRASSOM;MINDRAY;DC-30;;SENC;NEFROLOGIA;;EM USO;NÃO;;;;;0;0;27;40;30;;;SIM;NÃO;0;;0;LEONARDO REZENDE FREIRE RIBEIRO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.371;CO;2025-02-19 09:13:07.435000;2025-04-03 11:50:29.372000;HCPE-0714,407.607;4SXAU365;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;43;1034;43;1034;28;672;;18;15;;;NÃO;;0;;0;JOANA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.28;CO;2025-01-07 09:07:22.362000;2025-01-08 16:26:12.521000;HCPE-3655,;4SXA5AKP;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S V-10;;SENC;HEMODIÁLISE;;EM USO;NÃO;1;31;1;31;1;31;;;10;;0;SIM;NÃO;0;;0;DANIELLE DE ARRUDA COSTA BELTRÃO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.367;CO;2025-02-18 08:06:28.137000;2025-03-31 09:39:30.673000;HCPE-2073;SQ1-1870;REPROCESSADOR DIALISADOR;SAUBERN;QUALITY-1;;SENC;HEMODIÁLISE;;EM USO;NÃO;41;985;41;984;31;750;59070;91;45;;;NÃO;;0;;0;VALERIO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.483;CO;2024-08-05 08:59:57.506000;2024-08-19 09:40:44.904000;HCPE-1655;4SXAU379;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;14;336;14;336;14;336;;562;0;;6;SIM;NÃO;0;;0;JOANA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.754;CO;2025-04-04 10:20:04.012000;2025-04-09 07:53:24.799000;HCPE-0767,757.224;20120070576;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;5º NORTE;;EM USO;NÃO;4;117;0;0;0;0;1;203;180;;;NÃO;;0;;0;MARIA KAROLINE DA SILVA ANDRADE
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.872;CO;2025-04-16 09:03:31.046000;2025-04-22 15:16:28.015000;;;TERMOMETRO ELETRONICO;;;1;SENC;NEFROLOGIA 5 NORTE;;EM USO;;6;150;0;9;0;0;542;;30;;;NÃO;;0;;0;PATRICIA ROBERTA MACHADO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.1403;CO;2025-06-10 16:30:50.285000;2025-06-11 13:23:15.061000;HCPE-0740,407.663;20120068013;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;7 norte ;;EM USO;NÃO;0;20;0;0;0;0;0;434;120;;;NÃO;;0;;0;MIKAEL HIGOR
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.348;SR;2025-02-17 09:26:42.264000;2025-04-03 14:37:08.077000;HCPE-1654,;4SXAU385;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;;;;;45;1085;;51;0;;;NÃO;;0;;0;VALERIO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.2668;CO;2025-10-04 16:19:02.819000;2025-10-28 14:11:07.161000;HCPE-0708,407.611;4SXAU371;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;23;573;23;573;23;573;;184;20;;22;SIM;NÃO;0;;0;ANALU PEDROSA DE SOUZA QUIRINO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.490;CO;2024-08-07 14:12:26.066000;2024-08-14 14:08:54.117000;HCPE-0708,407.611;4SXAU371;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;6;167;6;167;6;167;;0;60;;2;SIM;NÃO;0;;0;JOANA CARVALHO DE ANDRADE LIMA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.46;CO;2025-01-08 08:55:18.555000;2025-01-08 16:23:29.379000;HCPE-1655;4SXAU379;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;0;7;0;7;0;7;;11;35;;0;SIM;NÃO;0;;0;GIULLY TAVARES CARDOSO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.752;CO;2025-04-04 10:01:38.408000;2025-04-30 15:18:33.237000;;;ESFIGMOMANOMETRO ANEROIDE;;;1;SENC;NEFORLOGIA 5º NORTE;;EM USO;;26;629;26;627;23;557;4196;;85;;;NÃO;;0;;0;PATRICIA ROBERTA MACHADO DA SILVA
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;24.239;CO;2024-05-21 13:25:15.869000;2024-05-28 10:30:41.576000;HCPE-0088,414.216;122900643;ELETROCARDIOGRAFO;DIXTAL;EP-12;;SENC;central de equipamentos;;EM USO;NÃO;6;165;0;20;0;0;1200;644;60;;;NÃO;;0;;0;DANIELE CORREIA DE LIMA FAZIO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.1293;CO;2025-06-02 11:09:32.373000;2025-06-02 11:26:24.043000;HCPE-0716,407.602;20120073258;CAMA ELETRICA;LINET;ELEGANZA SMART;;SENC;HEMODIÁLISE;;EM USO;NÃO;0;0;0;0;0;0;0;40;45;;;NÃO;;0;;0;SAMUEL BRITO
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.56;CO;2025-01-09 09:07:26.816000;2025-01-14 08:38:21.407000;HCPE-0715,407.610;4SXAU380;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;PARADO;NÃO;4;119;4;119;4;119;7;0;15;;4;SIM;NÃO;0;;0;OZILANI MARIA GOMES TAVARES
HC-UFPE;HC;USU - 5385;Manutenção Corretiva;25.58;CO;2025-01-09 09:36:26.235000;2025-01-14 08:38:04.262000;HCPE-0730,407.067;4SXAU388;UNI HEMODIALISE;FRESENIUS MEDICAL CARE;4008-S;;SENC;HEMODIÁLISE;;EM USO;NÃO;4;119;4;119;4;118;6;12;30;;4;SIM;NÃO;0;;0;OZILANI MARIA GOMES TAVARES
